article_id,office_id,title,date,page,newspaper
0012072259,003,"메타, 캐나다 이어 유럽서도 뉴스서비스 중단",20230906,18,파이낸셜뉴스
0005068102,014,"[특징주]엑세스바이오 판권 확보, 웰리시스 심전도계 美FDA 승인 소식에↑",20230906,18,머니S
0014174178,001,글로벌 경제 불안 고조에 '안전자산' 달러로 투자 몰려,20230906,18,뉴시스
0014174177,001,"日재무성 ""외환투기 움직임엔 모든 선택지""…엔저에 구두개입",20230906,18,뉴시스
0005310178,277,"원유니버스, 경상북도 교육청과 사이버 독도학교 메타버스 플랫폼 개발",20230906,18,파이낸셜뉴스
0005310173,277,"비트나인, 세계 최초 PostgreSQL DB 탑재 그래프 DB 제품 출시",20230906,18,연합뉴스
0012072260,003,"지아이텍, 63억 규모 장비 제작 계약 체결",20230906,18,연합뉴스
0012072249,003,"""국제유가 치솟는데""…정유주 급등·항공주 급락",20230906,19,뉴시스
0000929723,366,"“금리 연 3.70%”… 하나증권, ‘하나 점프업 특판 CMA(RP형)’ 출시",20230906,19,조선비즈
0014174163,001,"[특징주] 슈어소프트테크, 대주주 현대차의 지분 매각에 급락",20230906,19,연합뉴스
0007031902,421,인플레 우려 커지자 하방 압력서 못 벗어난 비트코인 [코인브리핑],20230906,19,뉴스1
0007031901,421,"금양, 장 초반 7%대 강세…부산 2차전지 공장 착공 임박[핫종목]",20230906,19,뉴스1
0004234780,011,"인도 선점 미래에셋운용, 현지 아마존 물류센터 '베팅'",20230906,19,서울경제
0005068094,014,"미래에셋운용 인도법인, 뭄바이 지역 ‘아마존 풀필먼트 물류센터’ 베팅",20230906,19,파이낸셜뉴스
0001123494,215,IPO 재수는 필수?...성장주로 '금의환향',20230906,19,한국경제TV
0000770790,031,"한화투자증권, '채권 투자 입문' 이벤트 개최",20230906,19,아이뉴스24
0000929714,366,아이폰15 공개 임박… 수혜주는 누구?,20230906,19,조선비즈
0014174139,001,"[게시판] 유진투자, 혁신의약품컨소시엄과 바이오벤처 육성 업무협약",20230906,19,연합뉴스
0004234778,011,"대한안전교육협회, ‘2023 대한민국 안전산업박람회’ 개최.. IoT기반의 스마트 솔루션 선보인다",20230906,19,서울경제
0000019301,648,"다올증권, 신용정보도 매각완료…PF 정상화 관건",20230906,19,비즈워치
0005310163,277,코스피 2570선으로 하락…기관 현·선물 '팔자',20230906,19,아시아경제
0002746402,119,"금투협, ‘서울 핀테크 아카데미’ 과정 개설",20230906,19,데일리안
0005182587,009,"미래에셋자산운용 인도법인, 뭄바이 지역 ‘아마존 풀필먼트 물류센터’ 투자",20230906,19,헤럴드경제
0005068090,014,"이병주∙이선훈 에스아이증권 대표, '쿨 코리아 챌린지' 참여",20230906,19,매일경제
0002193490,016,"지아이텍, 디이엔티와 63억 규모 공급계약 체결",20230906,19,아시아경제
0005310148,277,"젠큐릭스, 해외서 인정한 AI암진단 업체와 손잡고 의료 AI 진출",20230906,19,파이낸셜뉴스
0005068084,014,"[fn마켓워치] 한화운용, 옛 삼성생명 '대치2빌딩' 매각",20230906,20,파이낸셜뉴스
0000946886,417,국제 방위전시회 찾은 김동관 한화 부회장 폴란드 대통령 만나,20230906,20,아시아경제
0002193483,016,국제유가 상승에 정제마진 기대…다시 달리는 정유株 [투자360],20230906,20,파이낸셜뉴스
0005182583,009,“성과급 이상한 회사 조심해야”…루시드 공개저격한 머스크,20230906,20,머니S
0004888293,015,美 대마 합법화 기대감 계속…대마株 동반 강세,20230906,20,매일경제
0005068069,014,"한국투자증권, 미니스탁 '테마'에 국내주식 추가",20230906,20,한국경제
0005182581,009,"일동제약, GLP-1 계열 당뇨병 후보물질 국내 임상 소식에 강세",20230906,20,헤럴드경제
0005068068,014,"[특징주]윈텍, SK넥실리스 해외 고객사 2조 규모 동박 공급..동박 검사장비 납품 주요 고객사 부각↑",20230906,20,파이낸셜뉴스
0002746391,119,"금투협, ‘머신러닝 실습’ 과정 개설",20230906,20,파이낸셜뉴스
0012072135,003,"일동홀딩스·일동제약, 경구용 'GLP-1 RA' 임상1상 승인에 급등[핫스탁]",20230906,20,데일리안
0002193471,016,올 상승장 속 내 주식은 풍요 속 빈곤?…코스피 절반은 ‘마이너스’ [투자360],20230906,20,뉴시스
0004234770,011,"[특징주] 일동홀딩스, 경구용 당뇨 치료제 임상 소식에 '강세'",20230906,20,머니투데이
0005310144,277,"KB證, '미국주식 시세 알리미' 서비스 오픈",20230906,20,헤럴드경제
0005068079,014,"KB증권, ‘미국주식 시세 알리미’ 서비스 개시",20230906,20,서울경제
0005568132,018,"미래에셋운용 印 법인, 뭄바이 ‘아마존 풀필먼트 물류센터’ 투자",20230906,21,이데일리
0001123489,215,"10거래일 연속 상승한 바이오株…""오늘부터 실사""",20230906,21,한국경제TV
0005568131,018,"KB증권, 미국주식 시세 알리미 서비스 오픈",20230906,21,이데일리
0000770780,031,"미래운용 인도법인, 뭄바이 지역 '아마존 풀필먼트 물류센터' 투자",20230906,21,아이뉴스24
0004888288,015,"슈어소프트테크, 현대차 블록딜 소식에 16% 급락",20230906,21,한국경제
0002746386,119,"한투證 미니스탁, 국내주식 거래 도입하고 '테마' 기능 추가",20230906,21,데일리안
0004234768,011,"BBQ, '자메이카 소떡만나 치킨' 미국에 깃발 꽂는다",20230906,21,서울경제
0003132877,030,"KB증권, '미국주식 시세 알리미' 서비스 출시",20230906,21,전자신문
0004934598,008,"미래에셋 인도법인, 뭄바이 지역 '아마존 풀필먼트 물류센터' 투자",20230906,21,머니투데이
0002746385,119,"미래에셋 인도법인, 뭄바이 지역 ‘아마존 풀필먼트 물류센터’ 투자",20230906,21,데일리안
0005568127,018,"삼성자산운용, KODEX CD금리액티브 순자산 2조원 최단기 돌파",20230906,21,아시아경제
0005568126,018,"브이씨, 200만달러 수출 계약 달성",20230906,21,이데일리
0007031824,421,미국의 집중적인 파상공세에도 화웨이 화려하게 '부활',20230906,21,이데일리
0004234764,011,SKT “글로벌 포럼서 6G 네트워크 진화 방향 제시”,20230906,21,뉴스1
0004234763,011,"하나證 ""KT, 희망퇴직 시 배당 훼손…연말까지 보수적 투자 해야""",20230906,21,이데일리
0007031813,421,'코스피 이전' 포스코DX 또 52주 신고가…6만원도 뚫었다[핫종목],20230906,21,서울경제
0005568122,018,"하이투자증권, 300억 규모 ELS 3종 공모",20230906,21,뉴스1
0003132873,030,"유진투자증권-KIMCo 재단, 혁신 바이오벤처 발굴과 육성 위한 MOU 체결",20230906,22,전자신문
0002746382,119,"하나證, ‘하나 점프업 특판 CMA’ 출시",20230906,22,데일리안
0003132871,030,"[ET라씨로] 일동제약, 당뇨병 후보물질 임상에 19% 급등",20230906,22,전자신문
0001123487,215,"월가 전설의 암울한 증시 전망...""내년까지 증시 하락장 지속""",20230906,22,한국경제TV
0000770779,031,"카사, 167억원 규모 압구정 커머스빌딩 공모 시작",20230906,22,아이뉴스24
0012072117,003,"다원시스, 인도 석탄화력발전소 마이크로 펄스 전원장치 공급",20230906,22,뉴시스
0005310122,277,"하나증권, '하나 점프업 특판 CMA' 출시",20230906,22,아시아경제
0014174042,001,"네이버 시가총액 한달 만에 4조 증발…""생성형 AI 성능 우려""(종합)",20230906,22,연합뉴스
0002746380,119,"키움證, 실전투자대회 8월 정규전 마무리…상위 랭커 평균 수익률 88.8%",20230906,22,데일리안
0001123485,215,"""희망퇴직 시 배당 훼손…일시 주가급락 가능성""",20230906,22,한국경제TV
0002193453,016,"KODEX CD금리액티브, 순자산 2조원 최단기 돌파",20230906,22,헤럴드경제
0004888282,015,"""국제유가 10개월만 최고 수준""…정유주 '강세'",20230906,22,한국경제
0004888281,015,"이루다 지분 매입한 클래시스, 장 초반 7%대 강세",20230906,22,한국경제
0004234760,011,"""3주만 써도 주름이 사라져""…hy, 크림형 화장품 출시",20230906,22,서울경제
0002193451,016,대신증권 “삼성전자 올 영업이익 8.4兆…내년은 42兆” [투자360],20230906,22,헤럴드경제
0000019299,648,"넷마블, '세븐나이츠 키우기'로 방치형 RPG 공략",20230906,22,비즈워치
0001123484,215,정보보호산업 세계 5위 노린다…IT보안株 '방긋',20230906,22,한국경제TV
0003132865,030,"카사, 압구정 커머스빌딩 공모 개시",20230906,22,전자신문
0004234756,011,"에듀앤텍 · 아이티윌, 인재육성 및 인력양성 훈련연계를 위한 업무협약 체결",20230906,22,서울경제
0001123482,215,"""먹는 당뇨병약 임상1상 승인""…일동홀딩스 상한가",20230906,23,한국경제TV
0007031794,421,코스피 2580선 보합...美 증시 하락 영향 속 개인 홀로 매수세[개장시황],20230906,23,뉴스1
0007031793,421,"일동제약, '위고비 계열' 먹는 당뇨병 약 개발…일동홀딩스 상한가[핫종목]",20230906,23,뉴스1
0004234755,011,"KB증권, '美주식 시세 알리미' 서비스 개시",20230906,23,서울경제
0001123481,215,국제유가 열 달 만의 최고치…불 붙은 석유주,20230906,23,한국경제TV
0012072099,003,소폭 하락 출발하는 코스피,20230906,23,뉴시스
0012072098,003,오늘 증시는?,20230906,23,뉴시스
0001123480,215,기름값 고공행진에 '흔들'…증시 혼조세 출발,20230906,23,한국경제TV
0007031777,421,하락 출발하는 코스피,20230906,23,뉴스1
0005568111,018,"국고채 10년물, 3.9%대 돌파… 물가 상승 우려에 약세 출발",20230906,23,이데일리
0000770776,031,"에코프로, 컴플라이언스실 신설…준법경영 강화",20230906,23,아이뉴스24
0004234752,011,"에코프로, 컴플라이언스실 신설…기업거래 전문가 영입",20230906,23,서울경제
0007031774,421,개장 시황,20230906,23,뉴스1
0007031773,421,"코스피, 개인 매수세로 약보합 출발",20230906,23,뉴스1
0007031772,421,코스피 하락 출발,20230906,23,뉴스1
0014174019,001,"원/달러 환율, 1,330원대로 올라…유가 상승 등 영향",20230906,23,연합뉴스
0004934592,008,"하나증권, '하나 점프업' 특판 CMA 출시…3.7% 수익률 적용",20230906,24,머니투데이
0005068048,014,"유진투자증권-KIMCo 재단, 혁신 바이오벤처 발굴·육성 MOU",20230906,24,파이낸셜뉴스
0005068047,014,"셀바스헬스케어, 美FDA 승인 얻은 AI 심장진단 사업 박차...AI딥러닝 기술 접목",20230906,24,파이낸셜뉴스
0014174009,001,"코스피, 2,580선 전후서 보합세…코스닥 이차전지주 강세(종합)",20230906,24,연합뉴스
0005068043,014,"[fn마켓워치]스틱·알바트로스·나우IB·신한, 시스템 반도체 설계·반도체 SW에 베팅",20230906,24,파이낸셜뉴스
0004888272,015,"한국투자증권, '미니스탁'에 테마 기능 추가",20230906,24,한국경제
0004934588,008,현대차의 블록딜 매도에…슈어소프트테크 장 중 급락,20230906,24,머니투데이
0002193434,016,"삼성전자 주가 반격, 이제부터 시작?…선행 PER 9개월來 최저 [투자360]",20230906,24,헤럴드경제
0005068041,014,"삼성증권, 18일부터 파생상품 실전투자대회",20230906,24,파이낸셜뉴스
0014174002,001,"[특징주] 파라다이스, 3분기 실적 기대감에 강세",20230906,24,연합뉴스
0000770768,031,"코스피, 기관·외인 매도에 2580선 약보합 출발",20230906,24,아이뉴스24
0004234748,011,‘KODEX CD금리 액티브 ETF’ 3달만에 순자산 2조 돌파,20230906,24,서울경제
0004934584,008,유가 치솟자 주주들 웃는다…주가 뛴 이 종목,20230906,24,머니투데이
0001123474,215,"""더 이상 금리인상 없다""...골드만삭스, 美 경기침체 확률 15%로 하향",20230906,24,한국경제TV
0004888269,015,"일동제약, '위고비 계열' 당뇨병 후보물질 임상 소식에 ↑",20230906,24,한국경제
0001123473,215,"월가 대표 강세론자 ""美 증시, 6~12개월 동안 고통 받을 것""",20230906,24,한국경제TV
0004934582,008,먹는 당뇨병 치료제 임상 돌입…일동홀딩스 '상한가',20230906,24,머니투데이
0005568097,018,"[특징주]유나이티드제약, 696억원 규모 수주 소식에 강세",20230906,24,이데일리
0004934579,008,"포스코DX, 장 초반 6%대 강세…연일 신고가 경신 랠리",20230906,24,머니투데이
0005568094,018,"코스닥, 개인 사자에 상승 출발…대마주 오르고 로봇주 내려",20230906,25,이데일리
0000770763,031,"유진투자증권-KIMCo 재단, 혁신 바이오벤처의 발굴·육성 MOU",20230906,25,아이뉴스24
0005568093,018,"다원시스, 인도 석탄화력발전소에 마이크로 펄스 전원장치 공급",20230906,25,이데일리
0005068033,014,"""고금리 파킹 ETF” KODEX CD금리액티브, 순자산 2조원 최단기 돌파",20230906,25,파이낸셜뉴스
0002746357,119,삼성운용 'KODEX CD금리액티브 ETF' 순자산 2조 최단기 돌파,20230906,25,데일리안
0004934577,008,"유진證-KIMCo재단, 혁신 바이오벤처 육성 위한 MOU 체결",20230906,25,머니투데이
0002193424,016,"KB증권, 美주식 시세 알리미 서비스 오픈",20230906,25,헤럴드경제
0003132852,030,"코빗, 개인정보보호·보안관리체계 인증 유지 사후 심사 통과",20230906,25,전자신문
0004934574,008,외인·기관 '팔자' 하락 출발한 코스피…줍줍 나선 개미들,20230906,25,머니투데이
0004934572,008,"삼성운용 KODEX CD금리액티브, 순자산 2조원 최단기 돌파",20230906,25,머니투데이
0005568088,018,“원금 돌려달라”…디스커버리펀드 피해자들 ‘집단행동’,20230906,25,이데일리
0012072028,003,"수퍼게이트, 130억 규모 시리즈 B 투자 유치",20230906,25,뉴시스
0002746354,119,"유진證-KIMCo 재단, 혁신 바이오벤처 발굴·육성 MOU",20230906,25,데일리안
0014173982,001,[특징주] 국제 유가 상승에 에쓰오일 등 정유주 강세,20230906,25,연합뉴스
0005568082,018,"국제유가 상승에 ‘강달러’…환율, 장중 1330원 초반대로 상승",20230906,25,이데일리
0001123467,215,"""글로벌 탑3 협동로봇 기업""…상장 수요예측 '째깍째깍'",20230906,25,한국경제TV
0001123465,215,"""최근 급등에도 여전히 싸다""...광고매출 영업이익 견인",20230906,25,한국경제TV
0005568080,018,"[특징주]석유 관련주, 사우디·러시아 감산 발표에 급등",20230906,25,이데일리
0002746351,119,"삼성證, 파생상품 실전투자대회 개최",20230906,25,데일리안
0000929690,366,"미래에셋證 “한전KPS, 현재 주가 저평가…원전 정비 확대로 수익성 개선”",20230906,25,조선비즈
0012072007,003,"비트코인, 유가 상승에 약세 이어가…3500만원대",20230906,26,머니투데이
0004888256,015,"코스피, 장 초반 개인 '사자' 속 보합권…2580선",20230906,26,뉴시스
0005568075,018,"코스피, 약보합 출발…외인 4일 만에 ‘셀코리아’",20230906,26,한국경제
0001123460,215,"""영업이익 20% 상향한 8조원...투자수요도 집중""",20230906,26,이데일리
0005568070,018,[특징주]숨고르는 로봇주…레인보우로보틱스 3%↓,20230906,26,한국경제TV
0001123459,215,"""33,000원 이상은 굳이…연말까지 보수적 투자""",20230906,26,이데일리
0005068023,014,[fn마켓워치]CBRE코리아 부사장에 로버트 윌킨슨 내정,20230906,26,한국경제TV
0004934558,008,"유나이티드제약, 696억원 규모 공급 계약에 장 초반 강세",20230906,26,파이낸셜뉴스
0005568066,018,"일동제약, '위고비 계열' 당뇨병약 개발 임상승인…일동홀딩스 上",20230906,26,머니투데이
0002746348,119,"KB證, ‘미국주식 시세 알리미’ 서비스 개시",20230906,26,이데일리
0004934556,008,"KB증권, '미국주식 시세 알리미' 서비스 시작",20230906,26,데일리안
0002746346,119,대신證 “韓 연말까지 3% 내외 물가 상승…석유류 기저 효과”,20230906,26,머니투데이
0007031682,421,"코스피, 장초반 0.18% 하락 2577.59선…코스닥 0.12%↑(2보)",20230906,26,데일리안
0004934554,008,"랩지노믹스, AI 헬스케어 '얼리큐' 서비스 확대 …22조 PNH 시장 진출",20230906,26,뉴스1
0000929688,366,"SK證 “밀리의 서재, 공모가액 낮아져 투자 매력 증가”",20230906,26,뉴시스
0000946863,417,"코스닥, 2.13포인트(0.23%) 오른 923.61포인트 출발",20230906,26,머니투데이
0000236910,629,"코스피, 0.18%(4.77포인트) 내린 2577.41 출발",20230906,26,서울경제
0004934567,008,"아센디오, 공급계약 체결 소식…장 초반 2%대 강세",20230906,26,조선비즈
0012071972,003,"코스피 2577.41(▼0.18%), 코스닥 923.61(▲0.23%), 원·달러 환율 1332.5원(▲1.9원) 개장[시황]",20230906,26,머니S
0004234732,011,[코스닥(개장)] 2.13포인트(0.23%) 오른 923.61 출발,20230906,26,더팩트
0004234730,011,"AI 영상인식 전문기업 씨유박스, 디지털 헬스케어 시장 본격 진출",20230906,27,서울경제
0000946862,417,원/달러 환율 1.9 원 오른 1332.5원 출발,20230906,27,서울경제
0014173948,001,"코스피, 약보합 출발…2,570대로 내려",20230906,27,머니S
0000946861,417,"코스피, 4.77포인트(0.18%) 내린 2577.41포인트 출발",20230906,27,연합뉴스
0002746342,119,"하이證, 300억원 규모 ELS 3종 공모",20230906,27,머니S
0007031668,421,[달러·원] 환율 1.9 원 오른 1332.5원 출발,20230906,27,데일리안
0012071956,003,"제우스, 290억원 규모 디스플레이 제조공정용 반송로봇 수주",20230906,27,뉴스1
0007031659,421,[코스닥] 2.13p(0.23%) 오른 923.61 출발,20230906,27,아시아경제
0007031657,421,[코스피] 4.77p(0.18%) 내린 2577.41 출발,20230906,27,뉴시스
0012071951,003,하반기 코인시장 테마는 무엇일까,20230906,27,뉴스1
0004234722,011,"윤디자인그룹, 전용서체와 퍼포먼스 아우르는 컨설팅 사업 ‘타이포-커뮤니케이션’ 런칭",20230906,27,머니투데이
0007031641,421,"로이터 ""화웨이 반도체 돌파구, 미국 감시 더욱 강화할 것""",20230906,27,뉴스1
0000929682,366,"현대차證 “한화솔루션, 단기 실적 부진… 사업구조 고도화로 점차 개선”",20230906,27,아시아경제
0004234728,011,"[코스피(개장)] 4.77포인트(0.18%) 내린 2,577.41 출발",20230906,27,뉴시스
0005310070,277,코스닥 2.13P 오른 923.61 출발(0.23%↑),20230906,27,아시아경제
0004934546,008,[스팟]코스닥 2.13포인트(0.23%) 오른 923.61 출발,20230906,27,서울경제
0005310068,277,"폴라리스오피스, '폴라리스 오피스 AI' 정식 출시…“가격 대비 다양한 AI 기능”",20230906,27,머니투데이
0005310067,277,코스피 4.77P 내린 2577.41 출발(0.18%↓),20230906,27,머니투데이
0004934545,008,[스팟]코스피 4.77포인트(0.18%) 내린 2577.41 출발,20230906,27,뉴스1
0004934544,008,"일본 부진했지만 美·韓이 상쇄..클리오, 실적 기대감",20230906,27,조선비즈
0004934542,008,"LS일렉트릭, 투자의견 '매수' 상향…3Q도 호실적 전망-키움",20230906,28,머니투데이
0012071948,003,"펨트론, 반도체 패키징 검사 장비 아폴론 수주",20230906,28,뉴시스
0007031628,421,"SK증권 ""상장 재도전 밀리의 서재, 투자 매력 높아져""",20230906,28,뉴스1
0005310057,277,"씨유박스, 디지털 헬스케어 시장 본격 진출",20230906,28,아시아경제
0001123452,215,"""삼성전자, 영업익 대폭 상향 전망""",20230906,28,한국경제TV
0007031622,421,"SK證 ""AI·로봇 강세 흐름…두산로보틱스 단기수급 부담 낮출 것""",20230906,28,아시아경제
0002193395,016,‘과학테마’ 주춤하는 사이 보폭넓히는 테마주…‘한동훈’·‘대마’ 테마 등장,20230906,28,뉴스1
0005568045,018,"유진투자증권, KIMCo 재단과 혁신 바이오벤처 발굴 '맞손'",20230906,28,헤럴드경제
0000770750,031,"동원F&B, 고어가 부담에도 선방…저가 매수 유효-하나",20230906,28,머니투데이
0004234715,011,올해 국내 수주만 2.5조…“LIG넥스원 해외 프로젝트 계약도 늘 것”,20230906,28,이데일리
0004934531,008,수익성·성장성 증명한 한전KPS…유틸리티 업종 '탑 픽' 제시-미래에셋,20230906,28,아이뉴스24
0002823520,029,"유안타증권 ""카카오, 3분기 실적발표 전 매수 추천""",20230906,28,서울경제
0004234714,011,[데이터로 보는 증시]해외 주요 증시 동향(9월 5일),20230906,28,머니투데이
0000770749,031,"해성디에스, 중장기 성장 방향성은 유효-메리츠",20230906,28,디지털타임스
0014173890,001,"NH투자, 파라다이스 목표가 올려…""중국인 단체관광 수혜""",20230906,28,서울경제
0005568040,018,"NH선물 “한은 물가 전망서 유가 상단은 85달러, 상향 조정 가시화”",20230906,28,아이뉴스24
0004234712,011,"""삼성전자, 엔비디아향 HBM3 공급 기대…목표가 9만 원""",20230906,28,연합뉴스
0005568038,018,"""카지노산업, 돌아온 유커에 가파른 지표 회복 기대""",20230906,28,이데일리
0005310055,277,"펨트론, 반도체 패키징 검사 장비 ‘아폴론’ 수주",20230906,28,서울경제
0004934532,008,"소니드 자회사, 폴란드 국영연구소와 '유럽 3대 방산전시회' 공동 참가",20230906,28,이데일리
0005310044,277,"[굿모닝 증시]유가 급등에 물가 우려 ↑…""코스피 하락 출발 예상""",20230906,29,아시아경제
0004888240,015,"""카카오, 4분기엔 회복 가능성 높아""-유안타",20230906,29,한국경제
0004888239,015,"""KT, 잠재 리스크 고려…연말까진 보수적으로 접근해야""-하나",20230906,29,한국경제
0005568036,018,"NDF, 1329.8원/1330.2원…1.65원 상승",20230906,29,이데일리
0004888238,015,"""아프리카TV, 최근 주가 급등에도 밸류에이션 매력적""-다올",20230906,29,한국경제
0000770747,031,"소니드, 폴란드 국영연구소와 '유럽 3대 방산전시회' 공동 참가",20230906,29,아이뉴스24
0001123449,215,"삼성전자, 英 ARM 공모주 투자…HMM 실사 본격화 [이슈투데이]",20230906,29,한국경제TV
0005568033,018,"저스템 子 플람, 에스앤에스텍과 블랭크마스크 표면처리 장비 공동 개발",20230906,29,이데일리
0000770746,031,"밀리의서재, 본격 이익 성장 구간 진입-NH",20230906,29,아이뉴스24
0002193386,016,“증권맨 출신 아빠 주식투자 봤더니…‘깡’으로 버텨 2.8억 수익” [투자360],20230906,29,헤럴드경제
0007031593,421,"대신證 ""삼성전자 연간 영업익 추정치 7.1조→8.4조원 상향""",20230906,29,아시아경제
0014173875,001,"키움증권, LS일렉트릭 투자의견 '매수' 상향…""호실적 기대""",20230906,29,뉴스1
0014173874,001,"대신증권 ""삼성전자 올해 영업이익 8조원 전망""",20230906,29,연합뉴스
0004888234,015,"""느낌보단 데이터""…한경유레카서 합리적 투자하세요[인터뷰+]",20230906,29,연합뉴스
0002193385,016,‘IPO최대어’ Arm 상장에 삼성전자도 참여…기업가치 520억달러 이상 목표,20230906,29,한국경제
0004934530,008,"폴라리스오피스, '폴라리스 오피스 AI'  정식 출시 '가성비 AI 기능 강점'",20230906,29,헤럴드경제
0005568031,018,국제유가 상승에 커진 인플레 우려…환율 1330원 초중반대 상승[외환브리핑],20230906,29,머니투데이
0005067988,014,"소니드 자회사, 폴란드 국영연구소와 ‘유럽 3대 방산전시회’ 공동 참가",20230906,29,이데일리
0000770743,031,"아프리카TV, 광고 매출 성장세 이어져-다올",20230906,29,파이낸셜뉴스
0005310036,277,"플래스크, 손해배상 피소에 ""강력 법적 대응 할 것""",20230906,29,아이뉴스24
0014173873,001,"하나증권 ""KT, 희망퇴직 시 배당 훼손…일시 주가급락 가능성""",20230906,30,연합뉴스
0004234708,011,배럴당 90달러 웃돈 WTI…뉴욕증시 유가 상승 부담에 하락세 [데일리 국제금융시장],20230906,30,서울경제
0005568029,018,"""9월 주식시장 우려보다 양호할 것…엔비디아 훈풍 기대""",20230906,30,이데일리
0004888233,015,"유나이티드제약, 696억원 규모 레보틱스 CR정 공급계약 [주목 e공시]",20230906,30,헤럴드경제
0005568027,018,"치솟는 국제유가… 국고채, 물가 경계감 지속[채권브리핑]",20230906,30,한국경제
0005182541,009,사흘간 K-주식 9000억원 넘게 쇼핑한 외인…복귀 기대감↑,20230906,30,이데일리
0014173859,001,"신한투자증권 ""LIG넥스원 국내외 수주 기대""",20230906,30,뉴시스
0005568024,018,"소니드 子 디펜스코리아, 폴란드 최대 방산 전시회 참가",20230906,30,매일경제
0012071881,003,"브이씨, 뉴질랜드·말레이에 골프시뮬레이터 200만 달러 수출",20230906,30,연합뉴스
0012071880,003,"폴라리스오피스, '폴라리스 오피스 AI' 정식 출시",20230906,30,머니투데이
0012071879,003,"하나證 ""퓨런티어, 자율주행 성장 속 수혜 기대""",20230906,30,이데일리
0000770741,031,"한화솔루션, 단기 실적 부진…4Q부터 실적 개선 기대-현대차",20230906,30,뉴시스
0005568023,018,"해성디에스, 3Q 실적 우려에도 '중장기 성장성' 그대로-메리츠",20230906,30,뉴시스
0012071875,003,"소니드, 자회사 '디펜스코리아' 폴란드 방산전시회 참가",20230906,30,뉴시스
0000770740,031,"클리오, 국내외에서 안정적인 성장 흐름-한투",20230906,30,아이뉴스24
0012071872,003,"플람, 에스앤에스텍과 블랭크마스크 표면처리 장비 공동 개발",20230906,30,이데일리
0012071871,003,"핑거, 이모션웨이브와 생성형 AI 사업 업무협약",20230906,30,뉴시스
0002193384,016,"유나이티드제약, 696억 규모 레보틱스CR정 공급계약",20230906,30,아이뉴스24
0012071886,003,"유나이티드, 태국에 696억 규모 상품 공급계약",20230906,30,뉴시스
0004934529,008,"한화오션, 유상증자 중장기적 관점에서 긍정적 - DS",20230906,30,뉴시스
0004888227,015,"""LIG넥스원, 방산주 중 가장 편안한 선택지""-신한",20230906,31,한국경제
0007031561,421,겨우 잡힌 인플레에 또 '기름'…국제유가 90달러 돌파,20230906,31,뉴스1
0005568018,018,"""ELS 발행 감소 중…내년 상반기 H지수 물량 주의""",20230906,31,이데일리
0005182537,009,"“LIG넥스원, 실적 증가는 시간 문제…방산주 중 가장 편안한 선택”",20230906,31,매일경제
0005067979,014,"팬오션, 하림그룹 HMM 인수 우려에 주가 상당히 부진-DS",20230906,31,파이낸셜뉴스
0005568016,018,"""美 증시, 9월 일시적 조정 후 반등…옥석 가릴 업종은""",20230906,31,이데일리
0005568015,018,"美증시, 일제 하락…외인 ‘바이코리아’ 지속될까[뉴스새벽배송]",20230906,31,이데일리
0004934522,008,"""한화솔루션 3분기 실적, 기대 못 미칠 것""…4분기 개선 전망-키움",20230906,31,머니투데이
0012071861,003,"메리츠證 ""해성디에스, 본궤도 진입 전 숨고르기""",20230906,31,뉴시스
0005568014,018,"클리오, 미·중 매출 성장으로 日수출 부진 상쇄…성장세 기대-한국",20230906,31,이데일리
0004934521,008,"삼성전기, 단기 눈높이를 조금 더 낮추자…목표주가 20만원-한투",20230906,31,머니투데이
0004934520,008,"카지노산업, 중국인 단체 관광객 중심으로 가파른 회복 기대-NH",20230906,31,머니투데이
0005568012,018,"LIG넥스원, 3Q 손실충당금 감소…수출 비중 증가-신한",20230906,31,이데일리
0000236904,629,"뉴욕증시, 국제유가 급등에 하락 마감…애플 0.13%·테슬라 4.69%↑",20230906,31,더팩트
0004888225,015,"반도체 하락하면 돈 버는 ETF라니…""공매도 조장하는 꼴"" 반발",20230906,31,한국경제
0005568009,018,"두산로보틱스, AI·로봇 강세 흐름이 단기수급 부담 낮출 것 -SK",20230906,31,이데일리
0012071857,003,"다시 들썩이는 초전도체주…개미들 ""탈출시기"" vs ""계속간다""",20230906,31,머니투데이
0000770739,031,"증권신고서 철회한 투게더아트, 미술품 가격 논란 부담됐나?",20230906,31,뉴시스
0004934519,008,"KT, 호재와 악재가 혼재…3만3000원 이하에서 매수 고민해야 - 하나",20230906,31,아이뉴스24
0005310002,277,"[클릭 e종목]KT, 배당 훼손 우려…저점 매수로 대응해야",20230906,31,아시아경제
0012071855,003,"밸류파인더 ""뉴인텍, 과대낙폭에 따른 매수 기회""",20230906,32,뉴시스
0004934516,008,9만전자 돌아간다…메모리 반도체 상승 국면 전망-대신증권,20230906,32,머니투데이
0005568005,018,"""연말까지 3%대 물가 유지할 것…유가 부담""",20230906,32,이데일리
0005067975,014,"[fn마켓워치]키움·브이플랫폼·SBI·하나證, 라이브커머스 솔루션에 투자",20230906,32,파이낸셜뉴스
0002193369,016,브레이크 안 걸리는 ‘차이나 런’…국내 中 주식·펀드 투자액 급감 [투자360],20230906,32,아시아경제
0005568002,018,"LS 일렉트릭, 수주·실적 모멘텀 이어져…잠재 성장성 높아-키움",20230906,32,헤럴드경제
